timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1485534106.199,-26.367,29.297,32.227,95.215,610.352,0
1485534106.203,9.766,28.320,38.086,41.504,766.113,0
1485534106.207,36.621,28.809,38.086,22.461,-213.867,0
1485534106.211,39.551,29.785,39.551,69.336,-397.949,0
1485534106.215,50.781,28.809,45.410,78.125,-111.816,0
1485534106.219,19.531,26.855,40.527,80.078,391.113,0
1485534106.223,48.340,42.969,45.410,74.219,511.719,0
1485534106.227,80.566,43.457,57.129,84.961,-231.445,0
1485534106.231,62.012,20.020,38.086,85.449,-360.840,0
1485534106.235,56.641,21.973,41.504,77.148,-194.824,0
1485534106.238,40.039,33.203,46.875,100.586,334.961,0
1485534106.242,28.809,38.086,41.016,65.430,462.891,0
1485534106.246,52.246,32.715,36.621,28.809,14.648,0
1485534106.250,61.035,29.785,32.715,64.941,-84.961,0
1485534106.254,39.062,29.785,36.621,88.867,-229.492,0
1485534106.258,20.508,36.133,44.922,96.680,124.023,0
1485534106.262,4.395,37.598,42.969,68.359,833.496,0
1485534106.266,47.363,36.133,39.551,39.062,241.211,0
1485534106.270,75.195,34.180,42.969,43.457,-439.453,0
1485534106.274,46.387,26.367,33.203,62.012,-253.418,0
1485534106.278,40.039,35.645,39.062,106.934,126.465,0
1485534106.281,20.020,32.715,46.875,87.891,455.566,0
1485534106.285,20.996,16.113,36.133,35.156,-89.355,0
1485534106.289,67.383,23.926,37.598,38.086,-430.176,0
1485534106.293,69.824,30.273,28.809,64.941,-4.883,0
1485534106.297,42.480,29.785,31.738,87.402,432.129,0
1485534106.301,6.348,32.227,37.598,69.336,862.305,0
1485534106.305,20.508,36.133,36.621,32.715,428.711,0
1485534106.309,50.781,34.180,41.504,44.434,-407.227,0
1485534106.313,45.410,27.832,36.621,63.477,-331.543,0
1485534106.317,37.109,30.273,40.527,97.168,10.254,2
1485534106.321,15.137,31.738,41.992,91.797,336.426,0
1485534106.324,24.414,35.645,45.898,41.992,-5.371,0
1485534106.328,81.055,42.969,56.641,49.316,-393.555,0
1485534106.332,59.082,27.344,23.926,55.664,-269.043,0
1485534106.336,13.672,21.973,20.020,76.172,-27.344,0
1485534106.340,4.883,28.809,43.945,90.332,658.691,0
1485534106.344,15.625,31.738,41.992,34.180,629.883,0
1485534106.348,58.594,32.227,37.109,26.855,-192.383,0
1485534106.352,60.059,31.738,33.691,61.523,-331.543,0
1485534106.356,35.645,34.668,45.410,88.867,-140.137,0
1485534106.360,11.719,37.109,46.875,91.797,501.465,0
1485534106.363,14.648,35.645,32.715,55.664,414.062,0
1485534106.367,35.645,30.762,33.691,34.668,-396.973,0
1485534106.371,49.316,38.574,41.992,48.828,-346.191,0
1485534106.375,39.062,46.387,54.199,85.449,-102.539,0
1485534106.379,-2.930,31.738,43.457,79.102,385.742,0
1485534106.383,16.113,25.391,30.762,50.293,321.289,0
1485534106.387,56.152,26.855,31.738,44.434,-85.449,0
1485534106.391,49.805,27.344,21.973,41.504,-22.949,0
1485534106.395,39.551,30.762,26.367,66.406,-100.098,0
1485534106.399,15.137,36.133,46.387,116.211,385.254,0
1485534106.403,-3.418,37.109,51.758,77.637,841.309,0
1485534106.406,41.016,35.645,46.875,29.297,19.531,0
1485534106.410,71.289,37.109,40.527,56.152,-428.711,0
1485534106.414,45.898,36.133,39.062,75.684,-152.344,0
1485534106.418,34.180,38.086,40.527,91.309,213.867,0
1485534106.422,9.277,36.133,39.551,85.449,417.969,0
1485534106.426,4.883,30.273,36.621,32.715,-49.316,0
1485534106.430,24.902,25.879,27.832,25.879,-329.102,0
1485534106.434,23.438,35.156,43.457,63.965,79.102,0
1485534106.438,25.391,43.457,62.012,87.891,432.129,0
1485534106.442,-9.277,25.879,36.133,50.781,800.293,0
1485534106.446,-2.930,20.996,30.273,3.418,339.355,0
1485534106.449,30.273,23.926,27.832,17.578,-421.875,0
1485534106.453,17.578,25.879,30.762,43.457,-252.930,0
1485534106.457,-1.465,28.320,35.156,61.523,166.504,0
1485534106.461,-0.977,31.250,28.320,66.895,340.820,0
1485534106.465,35.156,32.715,37.109,39.551,-155.762,0
1485534106.469,62.012,28.809,42.969,43.945,-436.523,0
1485534106.473,61.523,31.738,40.039,64.941,-227.051,0
1485534106.477,59.082,37.598,39.062,85.938,-48.828,0
1485534106.481,26.367,40.527,36.133,84.473,633.301,0
1485534106.485,29.297,37.598,34.668,39.062,467.773,0
1485534106.488,79.590,34.180,36.133,61.035,-427.246,0
1485534106.492,79.590,40.039,33.691,99.609,-273.438,0
1485534106.496,42.969,43.945,40.039,92.285,-32.227,0
1485534106.500,13.672,39.551,39.551,79.102,363.770,0
1485534106.504,40.527,47.363,51.758,62.012,164.062,0
1485534106.508,73.730,43.457,45.898,51.270,-386.230,0
1485534106.512,46.387,24.414,25.879,64.453,-251.465,0
1485534106.516,27.344,25.879,27.832,81.543,92.285,0
1485534106.520,30.762,30.273,37.598,87.402,456.543,0
1485534106.524,26.855,28.320,50.781,62.012,178.711,0
1485534106.528,30.273,26.367,37.109,53.711,-63.477,0
1485534106.531,65.430,27.344,30.273,61.035,64.453,0
1485534106.535,55.176,32.715,44.434,65.430,-140.137,0
1485534106.539,8.301,36.621,44.434,79.102,369.141,0
1485534106.543,13.672,35.645,41.992,61.523,780.273,0
