timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
135132.727,11.230,33.691,30.762,21.484,68.848,0
135132.731,6.348,32.715,28.809,8.789,-8.789,0
135132.734,28.320,29.297,25.879,21.484,15.625,0
135132.738,42.480,30.273,25.879,36.133,70.312,0
135132.742,26.367,21.484,24.414,22.949,64.453,0
135132.746,10.254,21.973,28.320,6.836,-2.930,0
135132.750,19.531,31.738,23.926,11.230,-4.883,0
135132.754,36.133,38.574,20.996,27.344,68.359,0
135132.758,29.297,41.992,29.297,24.414,73.730,0
135132.760,8.301,43.457,31.250,8.301,-2.441,0
135132.764,12.695,40.527,29.785,15.137,-47.852,0
135132.768,29.785,28.320,28.320,31.738,23.438,0
135132.772,21.484,27.344,29.785,28.809,75.684,0
135132.776,0.977,40.039,31.738,12.207,19.531,0
135132.779,5.859,41.016,32.227,12.695,-23.438,0
135132.783,37.598,39.062,36.621,38.086,22.949,0
135132.787,44.922,40.039,28.320,40.039,75.684,0
135132.791,22.461,36.133,25.879,18.066,-14.160,0
135132.795,12.207,28.320,32.227,8.301,-81.543,0
135132.799,31.250,23.926,25.391,20.996,-10.742,0
135132.803,42.480,25.879,25.391,30.273,65.918,0
135132.806,24.902,26.367,24.414,19.043,72.266,0
135132.810,9.277,26.367,25.391,9.277,-3.906,0
135132.814,18.066,22.949,28.809,13.672,-18.066,0
135132.818,35.645,21.973,30.273,29.297,41.016,0
135132.822,28.809,30.762,28.809,33.203,62.988,0
135132.826,13.184,33.691,23.926,16.113,-9.277,0
135132.830,17.578,32.715,24.414,15.137,-40.527,0
135132.833,37.109,37.598,27.832,34.668,27.832,0
135132.837,42.480,47.852,34.180,37.598,57.129,0
135132.841,21.484,43.945,34.180,19.043,4.883,0
135132.845,12.695,34.180,29.297,6.348,-9.277,0
135132.849,25.879,31.250,27.832,15.625,35.156,0
135132.850,35.156,32.227,21.973,30.273,65.918,0
135132.854,23.438,30.762,20.020,22.949,19.531,0
135132.858,14.648,31.250,26.855,13.672,-23.438,0
135132.862,31.250,22.461,30.273,23.438,3.906,0
135132.866,42.480,25.879,28.320,31.250,52.246,0
135132.870,33.691,51.270,33.691,23.926,59.082,0
135132.874,22.461,51.270,39.062,12.207,-10.254,0
135132.878,18.066,33.691,29.785,12.207,-10.742,0
135132.882,32.715,33.203,27.344,29.297,-8.301,0
135132.886,36.621,37.109,30.762,34.180,-6.836,0
135132.889,22.461,33.203,29.785,21.484,-30.273,0
135132.893,22.949,26.855,29.297,19.531,-49.316,0
135132.895,39.551,35.645,28.809,37.598,23.438,0
135132.899,41.504,44.922,18.066,42.480,72.754,0
135132.903,18.555,39.062,14.160,25.391,-0.977,0
135132.907,9.766,37.109,23.438,14.160,-70.801,0
135132.910,31.738,33.691,28.809,26.367,-19.531,0
135132.914,39.551,31.250,27.832,41.016,33.203,0
135132.918,17.578,28.809,26.855,24.414,20.020,0
135132.922,11.230,32.227,34.180,10.742,-33.691,0
135132.926,30.273,35.156,39.062,22.949,-41.992,0
135132.930,45.898,36.133,37.598,38.574,25.391,0
135132.934,34.180,37.598,30.273,33.203,19.531,0
135132.938,17.090,39.062,23.926,17.090,-51.270,0
135132.940,20.020,38.086,25.879,18.066,-25.391,0
135132.944,35.156,32.715,23.926,28.320,37.598,0
135132.948,29.785,27.344,20.996,24.414,21.484,0
135132.952,15.625,32.715,30.762,15.625,-36.621,0
135132.955,24.414,38.574,39.062,18.066,-38.086,0
135132.959,36.133,23.926,33.691,28.320,16.113,0
135132.963,41.016,17.090,30.273,30.762,20.996,0
135132.967,22.949,17.090,25.391,13.672,-28.809,0
135132.971,10.254,23.438,21.973,4.883,-10.742,0
135132.975,28.809,40.527,25.879,21.484,43.945,0
135132.979,38.086,44.922,23.926,35.156,36.621,0
135132.983,23.438,43.945,24.902,28.320,11.230,0
135132.985,16.113,40.527,25.391,18.066,24.414,0
135132.989,27.344,33.203,28.320,24.902,51.758,0
135132.993,39.551,26.855,38.086,36.133,88.379,0
135132.997,30.273,22.461,34.180,28.320,77.148,0
135133.000,17.090,30.762,31.738,16.113,0.977,0
135133.004,21.484,33.691,31.738,13.672,-18.066,0
135133.008,36.133,26.855,30.762,24.902,16.113,0
135133.012,35.156,26.367,30.762,27.344,42.969,0
135133.016,17.090,26.855,25.879,12.695,20.508,0
135133.020,19.043,24.902,24.902,14.160,0.000,0
135133.024,39.551,24.902,24.902,33.203,50.781,0
135133.028,40.039,25.391,29.297,40.039,91.309,0
135133.031,22.461,28.320,31.738,26.855,26.367,0
135133.035,16.602,37.598,28.809,20.020,-21.973,0
135133.039,34.180,40.527,26.367,33.203,1.465,0
135133.043,43.457,38.086,30.762,43.945,43.457,0
135133.047,27.832,38.574,34.668,32.715,63.477,0
135133.051,12.695,36.133,30.762,16.113,-10.254,0
135133.055,21.484,33.691,29.297,21.973,-41.016,0
135133.059,36.133,35.645,28.320,37.109,63.965,0
135133.062,30.762,35.156,19.531,32.715,70.801,0
135133.066,14.648,32.715,21.484,18.555,-5.371,0
135133.070,21.973,20.508,28.809,21.484,1.465,0
135133.074,49.316,15.137,25.391,46.387,70.801,0
135133.090,51.270,27.832,21.484,50.781,107.422,0
135133.094,20.996,36.133,26.855,23.926,43.945,0
135133.098,11.230,46.387,27.832,17.578,4.395,0
135133.102,33.691,47.363,24.902,38.574,65.430,0
135133.106,41.992,34.180,30.762,47.363,82.031,0
135133.109,21.484,31.738,27.832,27.832,14.160,2
135133.113,15.137,41.016,25.879,19.531,-59.570,0
135133.117,31.250,37.598,25.879,32.227,13.672,0
135133.121,38.086,26.367,17.090,38.574,104.980,0
135133.125,29.785,25.879,17.090,30.762,62.988,0
135133.129,19.043,27.832,20.508,14.648,29.785,0
135133.133,28.809,25.879,28.320,20.996,41.016,0
135133.135,46.875,30.273,37.598,38.574,69.824,0
135133.139,37.109,34.668,35.645,37.109,94.238,0
135133.143,10.254,24.902,20.020,14.648,81.543,0
135133.147,14.648,21.973,11.719,11.719,41.504,0
135133.151,30.762,20.508,14.160,31.738,59.570,0
135133.154,34.668,19.043,14.160,39.551,95.215,0
135133.158,29.297,24.902,20.996,27.832,76.660,0
135133.162,23.926,27.344,34.668,21.973,23.438,0
135133.166,40.527,30.273,31.250,35.156,28.320,0
135133.170,45.410,26.367,22.461,39.551,46.387,0
135133.174,27.832,15.137,26.367,30.273,30.762,0
