timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
119878.030,24.902,31.250,26.367,24.902,-25.391,0
119878.034,50.293,32.227,23.926,34.668,11.719,0
119878.038,43.945,34.180,27.344,35.156,-8.301,0
119878.040,20.996,34.180,32.715,29.297,-73.242,0
119878.044,24.902,30.762,34.668,34.180,-41.992,0
119878.048,46.875,28.809,31.250,43.457,10.742,0
119878.052,47.363,34.668,26.367,40.039,-1.953,0
119878.056,25.879,39.551,24.902,34.180,-27.344,0
119878.059,19.043,38.086,28.809,34.180,-61.035,0
119878.063,40.527,30.273,29.297,38.086,-34.180,0
119878.067,45.410,20.996,25.391,35.645,3.906,0
119878.071,25.391,24.902,22.461,26.855,-13.672,0
119878.075,17.090,31.250,24.902,26.855,-30.273,0
119878.079,38.086,34.180,30.762,36.621,-16.113,0
119878.083,52.734,36.621,26.855,37.598,-16.602,0
119878.086,37.109,36.621,22.461,30.273,-62.988,0
119878.090,18.555,35.156,27.832,28.320,-99.609,0
119878.094,34.180,36.621,31.250,37.109,-79.102,0
119878.098,58.594,32.715,28.809,47.852,2.441,0
119878.102,51.270,28.320,28.809,43.945,-0.977,0
119878.106,25.879,32.715,26.367,34.180,-41.992,0
119878.109,25.879,39.062,25.391,35.645,-40.527,0
119878.113,51.758,36.621,26.855,40.039,-38.574,0
119878.117,55.176,38.086,25.391,39.551,-26.855,0
119878.121,28.320,39.062,23.438,32.227,-39.062,0
119878.125,19.531,33.203,26.855,37.109,-51.270,0
119878.129,48.340,39.062,33.203,48.340,-19.531,0
119878.130,59.570,44.434,33.203,45.898,0.977,0
119878.134,36.133,40.527,34.668,39.062,-65.918,0
119878.137,12.695,31.738,32.227,34.668,-102.539,0
119878.141,27.832,31.250,28.320,37.109,-40.039,0
119878.145,53.711,33.691,26.855,41.504,18.555,0
119878.149,48.340,34.180,30.762,43.457,0.488,0
119878.153,28.320,37.109,36.133,38.086,-42.969,0
119878.157,30.762,34.180,32.715,36.621,-14.160,0
119878.161,56.641,32.227,28.809,46.875,26.367,0
119878.165,53.223,32.715,27.344,46.387,-24.414,0
119878.169,27.832,34.668,30.762,35.645,-46.875,0
119878.173,23.926,31.738,30.762,32.715,-9.277,0
119878.190,42.480,26.855,26.855,38.574,47.852,0
119878.194,49.805,28.809,29.297,41.016,61.035,0
119878.197,28.320,29.297,33.203,38.086,18.066,0
119878.201,17.090,32.715,29.785,38.086,-12.207,0
119878.205,43.457,38.086,30.762,46.387,-14.160,0
119878.209,56.641,33.203,30.762,50.293,6.836,0
119878.213,35.645,29.297,25.391,42.480,-18.066,0
119878.217,20.996,32.715,23.926,39.062,-29.785,0
119878.221,36.621,30.762,23.926,46.875,-8.301,0
119878.225,57.129,32.227,28.320,55.664,9.766,0
119878.229,46.387,33.203,35.156,47.363,-0.977,0
119878.233,21.484,34.180,33.691,38.574,-36.621,0
119878.235,23.926,40.527,26.855,39.551,-63.965,0
119878.239,47.363,36.621,20.996,40.527,-41.992,0
119878.243,47.852,30.762,20.996,41.504,11.719,0
119878.246,21.484,34.180,28.809,36.133,-1.953,0
119878.250,17.090,32.715,32.227,35.645,-21.973,0
119878.254,41.504,28.809,28.809,43.457,-10.254,0
119878.258,52.734,34.668,24.902,45.410,5.371,0
119878.262,30.273,39.551,24.414,37.598,-16.602,0
119878.266,7.812,35.156,24.902,33.203,-57.129,0
119878.270,24.902,29.785,28.320,36.621,-67.383,0
119878.274,43.457,28.320,31.738,39.551,-28.320,0
119878.278,26.855,27.344,29.785,32.715,-24.414,0
119878.280,3.906,25.879,26.367,24.414,-87.402,0
119878.284,18.555,29.785,27.344,32.227,-99.609,0
119878.287,45.898,36.133,30.273,38.574,-49.805,0
119878.291,43.945,38.086,31.250,35.645,-67.383,0
119878.295,20.508,31.738,31.250,33.691,-133.789,0
119878.299,18.066,27.832,30.762,36.621,-118.652,0
119878.303,41.992,30.273,28.320,39.551,-42.969,0
119878.307,44.434,30.762,25.391,33.691,-17.090,0
119878.311,21.484,30.762,27.832,30.273,-70.801,0
119878.315,15.137,32.715,29.785,30.762,-63.477,0
119878.319,37.598,35.156,24.414,38.086,-4.395,0
119878.323,49.805,37.109,18.066,41.992,-11.719,0
119878.326,32.227,36.133,21.484,32.227,-53.711,0
119878.330,16.602,33.203,26.855,25.879,-56.641,0
119878.334,35.156,29.297,24.902,30.762,23.926,0
119878.338,52.246,29.785,20.996,34.668,42.480,0
119878.342,34.180,32.227,19.531,27.832,-2.441,0
119878.346,14.160,34.668,20.996,22.461,-34.668,0
119878.350,29.297,34.180,23.926,30.762,-37.109,0
119878.354,54.199,33.691,30.273,41.992,-10.254,0
119878.358,50.781,33.691,28.809,38.086,-7.812,0
119878.362,27.344,29.297,23.926,27.344,-11.230,0
119878.365,28.320,26.367,16.602,28.320,-21.973,0
119878.369,52.734,26.855,17.578,38.574,-18.066,0
119878.370,54.199,32.227,24.902,41.992,3.418,0
119878.374,27.832,33.691,23.926,34.180,-29.785,0
119878.378,18.555,30.273,23.438,31.250,-65.430,0
119878.381,41.504,27.344,25.391,32.715,-62.012,0
119878.385,55.176,29.297,32.715,35.156,-54.688,0
119878.389,40.527,34.668,38.574,35.645,-70.801,0
119878.393,20.996,34.668,31.250,32.715,-67.871,0
119878.397,34.668,35.156,25.879,39.062,-39.062,0
119878.401,60.547,38.086,31.738,45.898,-3.906,0
119878.405,46.875,34.668,30.273,41.016,-5.371,0
119878.409,14.160,30.273,24.414,26.855,-38.086,0
119878.413,20.996,28.809,23.926,28.320,-53.711,0
119878.415,52.734,29.785,26.367,44.922,-18.066,0
119878.419,53.223,37.598,30.762,46.387,22.949,0
119878.423,25.879,41.016,28.320,33.691,-47.852,0
119878.426,20.996,33.691,23.438,35.156,-62.500,0
119878.430,47.852,28.320,25.391,45.410,10.742,0
119878.434,56.152,24.414,26.367,43.457,5.371,0
119878.438,28.809,27.832,22.461,40.039,-33.691,0
119878.442,14.160,31.738,25.391,38.574,-50.293,0
119878.446,31.250,26.855,29.785,35.156,-20.996,0
119878.450,45.898,36.133,34.180,36.621,31.250,0
119878.454,33.691,43.945,33.691,35.645,27.832,0
119878.458,12.207,36.621,28.809,27.832,-3.418,0
119878.460,22.949,31.250,27.832,34.180,12.207,0
119878.464,48.340,31.250,28.809,44.434,41.992,0
119878.468,39.551,29.785,33.203,43.457,13.672,0
119878.471,14.160,25.879,29.785,36.133,-18.555,0
