timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
484111.862,18.555,32.715,22.949,31.250,238.281,0.000,0.000,0.000
484111.866,8.301,32.227,21.973,2.930,-49.316,0.000,0.000,0.000
484111.870,26.367,35.156,26.367,12.695,-161.621,0.000,0.000,0.000
484111.874,38.086,34.180,28.809,43.457,163.086,0.000,0.000,0.000
484111.878,30.273,35.156,30.762,47.852,300.293,0.000,0.000,0.000
484111.882,16.602,39.062,29.785,19.043,-43.945,0.000,0.000,0.000
484111.886,20.508,39.551,26.367,6.836,-241.211,0.000,0.000,0.000
484111.889,33.691,36.621,28.809,33.203,-62.988,0.000,0.000,0.000
484111.893,36.133,32.227,26.367,45.898,169.922,0.000,0.000,0.000
484111.897,29.297,32.715,32.715,29.297,58.594,0.000,0.000,0.000
484111.901,32.227,36.133,36.621,11.230,-219.727,0.000,0.000,0.000
484111.905,37.598,32.715,31.250,23.926,-125.977,0.000,0.000,0.000
484111.909,40.039,35.156,28.809,50.781,212.891,0.000,0.000,0.000
484111.913,26.367,41.016,30.762,34.180,176.758,0.000,0.000,0.000
484111.917,14.648,37.598,37.109,4.883,-118.652,0.000,0.000,0.000
484111.921,26.367,33.203,37.598,15.625,-157.227,0.000,0.000,0.000
484111.925,26.855,31.738,26.855,41.504,146.484,0.000,0.000,0.000
484111.929,20.020,29.785,27.344,39.551,223.145,0.000,0.000,0.000
484111.932,18.066,31.250,32.715,12.695,-104.004,0.000,0.000,0.000
484111.936,26.367,33.203,26.855,8.301,-242.188,0.000,0.000,0.000
484111.940,41.016,34.180,23.438,38.574,72.754,0.000,0.000,0.000
484111.944,41.016,32.715,24.414,50.293,316.895,0.000,0.000,0.000
484111.948,28.320,29.297,30.762,32.227,63.965,0.000,0.000,0.000
484111.952,25.391,33.691,35.156,12.695,-182.617,0.000,0.000,0.000
484111.956,23.926,32.227,26.367,16.113,16.113,0.000,0.000,0.000
484111.960,29.297,29.297,23.926,38.574,264.648,0.000,0.000,0.000
484111.964,17.090,33.203,29.297,19.531,114.746,0.000,0.000,0.000
484111.968,7.812,37.598,31.738,-6.836,-141.602,0.000,0.000,0.000
484111.971,23.926,38.574,28.320,14.648,-62.500,0.000,0.000,0.000
484111.975,23.438,36.621,21.484,33.691,203.125,0.000,0.000,0.000
484111.979,14.648,39.062,23.438,21.973,234.863,0.000,0.000,0.000
484111.983,13.672,41.504,30.762,1.465,-20.020,0.000,0.000,0.000
484111.987,21.484,41.016,29.785,5.859,-161.133,0.000,0.000,0.000
484111.991,35.645,41.504,26.855,41.504,82.520,0.000,0.000,0.000
484111.995,29.297,36.621,25.879,40.039,231.934,0.000,0.000,0.000
484111.999,13.184,36.133,29.297,5.371,-22.949,0.000,0.000,0.000
484112.003,23.926,38.574,28.809,6.348,-197.266,0.000,0.000,0.000
484112.007,35.645,34.180,21.484,31.738,18.555,0.000,0.000,0.000
484112.011,27.832,30.762,18.066,40.527,231.445,0.000,0.000,0.000
484112.014,16.602,37.109,23.438,19.531,52.246,0.000,0.000,0.000
484112.018,26.367,36.133,26.855,8.301,-195.312,0.000,0.000,0.000
484112.022,43.945,29.785,26.855,34.668,-66.895,0.000,0.000,0.000
484112.026,48.828,34.180,26.367,57.617,277.344,0.000,0.000,0.000
484112.030,37.598,37.109,28.320,41.992,201.660,0.000,0.000,0.000
484112.034,32.227,33.203,34.180,17.578,-142.578,0.000,0.000,0.000
484112.038,41.992,31.250,35.156,30.273,-121.094,0.000,0.000,0.000
484112.042,49.316,35.156,34.668,61.035,188.965,0.000,0.000,0.000
484112.046,31.250,36.133,32.715,45.898,239.258,0.000,0.000,0.000
484112.050,14.648,33.691,34.180,10.254,-57.617,0.000,0.000,0.000
484112.054,32.227,32.227,32.227,11.719,-181.152,0.000,0.000,0.000
484112.057,36.621,30.273,23.438,38.574,64.941,0.000,0.000,0.000
484112.061,26.855,32.715,23.926,45.410,258.789,0.000,0.000,0.000
484112.065,21.484,37.598,31.738,22.461,69.824,0.000,0.000,0.000
484112.069,26.367,35.156,29.785,12.695,-99.121,0.000,0.000,0.000
484112.073,31.738,29.785,21.484,31.250,162.109,0.000,0.000,0.000
484112.077,32.715,31.250,25.391,51.270,379.883,0.000,0.000,0.000
484112.081,22.949,34.180,30.273,30.273,98.633,0.000,0.000,0.000
484112.085,16.602,25.879,27.344,0.977,-200.195,0.000,0.000,0.000
484112.089,37.109,22.461,27.344,24.902,-22.949,0.000,0.000,0.000
484112.093,39.551,27.832,22.949,50.781,331.055,0.000,0.000,0.000
484112.096,16.113,29.297,24.414,34.180,255.371,0.000,0.000,0.000
484112.100,21.973,32.227,30.762,15.625,-75.195,0.000,0.000,0.000
484112.104,32.227,32.715,27.344,22.949,-90.332,0.000,0.000,0.000
484112.108,33.691,25.391,27.832,48.828,214.355,0.000,0.000,0.000
484112.112,30.273,29.297,27.832,47.363,256.348,0.000,0.000,0.000
484112.116,18.555,32.715,23.438,15.137,-103.027,0.000,0.000,0.000
484112.120,24.902,27.832,21.973,10.742,-219.238,0.000,0.000,0.000
484112.124,40.039,26.367,27.344,48.340,55.176,0.000,0.000,0.000
484112.128,32.227,29.785,29.785,55.664,196.289,0.000,0.000,0.000
484112.132,19.043,35.156,35.645,24.902,-61.523,0.000,0.000,0.000
484112.136,30.273,34.668,40.039,17.090,-255.859,0.000,0.000,0.000
484112.139,45.410,32.227,34.180,44.922,-32.227,0.000,0.000,0.000
