timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
213857.162,48.828,40.527,36.133,31.250,15.625,0
213857.166,19.043,38.086,37.109,12.695,15.625,0
213857.170,22.949,40.039,29.785,12.207,41.992,0
213857.174,45.410,43.457,20.020,26.855,54.688,0
213857.178,27.832,40.039,25.391,27.832,36.621,0
213857.181,8.301,35.645,38.086,17.090,29.785,0
213857.185,11.230,37.598,40.039,13.672,45.410,0
213857.189,28.809,35.156,33.203,27.344,47.363,0
213857.193,42.480,35.156,32.715,37.109,29.785,0
213857.197,23.926,39.062,36.133,26.367,25.879,0
213857.201,17.090,44.434,37.109,16.602,27.344,0
213857.205,31.250,46.387,45.410,27.344,28.320,0
213857.209,51.270,41.016,48.828,39.551,27.344,0
213857.213,27.832,39.551,41.016,29.785,28.320,0
213857.217,-0.488,37.109,38.086,13.184,18.066,0
213857.221,13.672,36.621,30.273,12.207,16.113,0
213857.225,26.855,41.016,26.855,25.391,19.531,0
213857.228,31.250,41.016,32.715,29.785,9.766,0
213857.244,27.344,40.039,36.133,20.020,27.344,0
213857.248,29.297,42.969,38.086,20.020,53.223,0
213857.251,38.574,42.969,41.016,36.133,51.758,0
213857.255,41.504,39.551,41.504,34.668,28.320,0
213857.259,20.020,34.668,40.039,15.625,21.973,0
213857.263,2.930,32.227,41.992,4.883,31.250,0
213857.267,20.996,31.250,44.922,15.137,35.645,0
213857.271,46.875,33.203,45.410,27.344,25.879,0
213857.275,41.016,36.621,40.039,19.531,29.297,0
213857.279,17.578,40.039,23.438,14.160,52.734,0
213857.283,24.902,39.062,16.602,27.832,64.453,0
213857.287,36.621,35.156,35.645,42.480,39.551,0
213857.289,26.855,37.109,43.945,35.156,37.598,0
213857.293,17.578,40.527,47.852,23.438,55.176,0
213857.296,23.926,37.598,47.852,27.344,43.945,0
213857.300,41.016,29.785,33.203,35.156,31.250,0
213857.304,47.852,28.809,27.344,26.855,25.879,0
213857.308,30.273,35.156,30.762,13.672,22.949,0
213857.312,9.766,35.156,31.250,11.719,15.137,0
213857.316,17.578,33.691,29.297,21.484,6.348,0
213857.320,41.016,39.062,31.250,29.785,18.066,0
213857.324,23.926,38.086,20.996,16.113,19.531,0
213857.328,1.953,32.715,14.160,2.441,13.672,0
213857.332,23.438,33.203,28.809,14.648,39.062,0
213857.334,38.086,35.156,39.551,31.738,32.227,0
